latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),pressure_msl (hPa)
2025-02-12T16:00,-1.5,66,0.00,0,1015.9,11.3,-0.6,1020.8
2025-02-12T17:00,-2.6,73,0.00,0,1015.7,11.6,-0.7,1020.6
2025-02-12T18:00,-3.1,77,0.00,28,1015.6,11.1,-0.9,1020.5
2025-02-12T19:00,-3.0,78,0.00,100,1015.2,10.7,-1.2,1020.1
2025-02-12T20:00,-2.6,77,0.00,100,1015.1,9.3,-1.2,1020.0
2025-02-12T21:00,-2.5,76,0.00,100,1014.8,8.0,-1.2,1019.7
2025-02-12T22:00,-2.6,77,0.00,99,1014.5,9.2,-1.1,1019.4
2025-02-12T23:00,-2.6,77,0.00,100,1014.2,9.6,-1.1,1019.1
2025-02-13T00:00,-2.5,78,0.10,100,1013.7,7.4,-1.1,1018.6
2025-02-13T01:00,-2.2,81,0.10,100,1013.6,8.9,-1.1,1018.5
2025-02-13T02:00,-1.9,83,0.20,100,1013.3,8.1,-1.0,1018.2
2025-02-13T03:00,-2.0,88,0.20,100,1013.0,7.7,-0.9,1017.9
2025-02-13T04:00,-2.2,94,0.30,100,1012.6,8.2,-0.8,1017.5
2025-02-13T05:00,-2.2,93,0.20,100,1012.4,9.4,-0.8,1017.3
2025-02-13T06:00,-2.0,90,0.10,100,1012.0,7.5,-0.8,1016.9
2025-02-13T07:00,-1.8,89,0.00,100,1012.2,8.0,-0.8,1017.1
2025-02-13T08:00,-1.6,89,0.20,100,1012.3,6.9,-0.7,1017.1
2025-02-13T09:00,-1.2,89,0.20,100,1012.3,6.5,-0.6,1017.1
2025-02-13T10:00,-0.7,86,0.10,100,1012.7,6.7,-0.5,1017.5
2025-02-13T11:00,-0.5,85,0.10,100,1012.4,7.0,-0.5,1017.2
2025-02-13T12:00,-0.1,84,0.00,100,1012.2,7.2,-0.4,1017.0
2025-02-13T13:00,-0.4,85,0.00,100,1012.2,8.1,-0.8,1017.0
2025-02-13T14:00,-0.5,86,0.00,100,1012.0,9.6,-0.6,1016.8
2025-02-13T15:00,-0.6,86,0.00,100,1012.0,8.6,-0.6,1016.8
2025-02-13T16:00,-0.8,89,0.10,100,1012.2,6.8,-0.5,1017.0
2025-02-13T17:00,-1.0,93,0.50,100,1012.7,6.9,-0.5,1017.5
2025-02-13T18:00,-1.2,94,0.60,100,1013.2,6.9,-0.5,1018.0
2025-02-13T19:00,-1.2,95,0.70,100,1013.6,7.1,-0.5,1018.4
2025-02-13T20:00,-1.2,95,1.00,100,1013.6,7.6,-0.5,1018.4
2025-02-13T21:00,-1.2,95,0.80,100,1013.9,7.8,-0.5,1018.7
2025-02-13T22:00,-1.1,95,0.80,100,1014.1,8.9,-0.5,1018.9
2025-02-13T23:00,-1.1,95,0.80,100,1014.3,10.1,-0.5,1019.1
2025-02-14T00:00,-1.1,93,0.50,100,1014.6,11.3,-0.5,1019.5
2025-02-14T01:00,-0.9,92,0.30,100,1015.0,10.9,-0.5,1019.8
2025-02-14T02:00,-0.8,90,0.00,100,1015.2,12.1,-0.5,1020.0
2025-02-14T03:00,-0.9,90,0.00,100,1015.8,12.2,-0.5,1020.7
2025-02-14T04:00,-1.0,89,0.00,99,1016.4,11.7,-0.5,1021.3
2025-02-14T05:00,-1.1,87,0.00,100,1016.8,12.0,-0.5,1021.7
2025-02-14T06:00,-1.0,88,0.00,99,1017.5,11.4,-0.5,1022.4
2025-02-14T07:00,-0.8,89,0.00,76,1018.4,9.4,-0.5,1023.3
2025-02-14T08:00,-1.0,90,0.00,81,1018.9,6.9,-0.5,1023.8
2025-02-14T09:00,-0.2,87,0.00,92,1019.5,7.4,-0.3,1024.4
2025-02-14T10:00,0.8,85,0.00,100,1020.2,7.9,-0.1,1025.0
2025-02-14T11:00,1.1,85,0.00,100,1020.7,9.0,0.1,1025.5
2025-02-14T12:00,0.9,87,0.30,100,1020.8,9.0,0.2,1025.6
2025-02-14T13:00,1.2,79,0.00,99,1021.4,7.1,0.5,1026.2
2025-02-14T14:00,1.1,82,0.10,100,1021.5,4.8,0.6,1026.3
2025-02-14T15:00,0.8,81,0.10,100,1021.7,5.3,0.6,1026.6
2025-02-14T16:00,0.3,80,0.00,99,1021.9,7.7,0.6,1026.8
2025-02-14T17:00,-0.2,80,0.00,100,1022.3,9.4,0.6,1027.2
2025-02-14T18:00,-0.8,84,0.00,96,1022.9,9.2,0.5,1027.8
2025-02-14T19:00,-0.9,87,0.00,48,1023.1,7.9,0.4,1028.0
2025-02-14T20:00,-1.6,91,0.00,85,1023.4,5.9,0.3,1028.3
2025-02-14T21:00,-1.9,93,0.00,100,1023.5,6.0,0.3,1028.4
2025-02-14T22:00,-1.6,93,0.00,100,1023.5,4.8,0.2,1028.4
2025-02-14T23:00,-2.0,94,0.10,100,1023.4,3.1,0.1,1028.3
2025-02-15T00:00,-1.7,93,0.10,100,1023.4,4.1,0.1,1028.3
2025-02-15T01:00,-1.5,94,0.10,100,1023.2,4.1,-0.0,1028.1
2025-02-15T02:00,-1.6,93,0.10,92,1022.8,3.3,-0.1,1027.7
2025-02-15T03:00,-2.5,94,0.00,100,1022.2,1.9,-0.1,1027.1
2025-02-15T04:00,-2.1,94,0.00,100,1021.8,3.6,-0.2,1026.7
2025-02-15T05:00,-1.7,92,0.00,100,1021.6,6.3,-0.2,1026.5
2025-02-15T06:00,-1.7,90,0.00,100,1021.5,4.6,-0.3,1026.4
2025-02-15T07:00,-2.0,92,0.00,100,1021.6,1.4,-0.3,1026.5
2025-02-15T08:00,-1.6,90,0.10,100,1021.5,1.0,-0.3,1026.4
2025-02-15T09:00,-1.5,89,0.30,100,1021.3,1.9,-0.2,1026.2
2025-02-15T10:00,-1.4,88,0.40,100,1021.1,1.4,-0.2,1026.0
2025-02-15T11:00,-1.0,86,0.10,100,1020.7,1.7,-0.1,1025.6
2025-02-15T12:00,-0.6,83,0.10,100,1020.0,1.2,0.1,1024.9
2025-02-15T13:00,-0.2,74,0.00,100,1019.8,6.1,0.1,1024.7
2025-02-15T14:00,-0.2,74,0.00,100,1019.4,4.7,0.2,1024.3
2025-02-15T15:00,-0.4,76,0.00,100,1019.2,2.9,0.2,1024.1
2025-02-15T16:00,-1.3,76,0.00,100,1019.0,3.0,0.2,1023.9
2025-02-15T17:00,-2.7,79,0.00,100,1019.0,4.3,0.1,1023.9
2025-02-15T18:00,-3.1,81,0.00,100,1019.0,4.5,-0.0,1023.9
2025-02-15T19:00,-3.9,81,0.00,99,1018.8,3.8,-0.1,1023.7
2025-02-15T20:00,-4.9,81,0.00,100,1018.7,4.7,-0.3,1023.6
2025-02-15T21:00,-5.7,81,0.00,94,1018.6,5.2,-0.5,1023.6
2025-02-15T22:00,-5.4,81,0.00,100,1018.8,5.2,-0.8,1023.7
2025-02-15T23:00,-3.7,80,0.00,100,1018.8,5.6,-1.1,1023.7
2025-02-16T00:00,-3.2,81,0.00,100,1018.7,6.0,-1.3,1023.6
2025-02-16T01:00,-3.6,81,0.00,100,1018.7,2.9,-1.8,1023.6
2025-02-16T02:00,-3.2,81,0.00,88,1018.4,4.5,-1.7,1023.3
2025-02-16T03:00,-3.2,83,0.00,99,1018.2,4.8,-1.7,1023.1
2025-02-16T04:00,-3.1,85,0.00,100,1018.4,4.0,-1.6,1023.3
2025-02-16T05:00,-2.8,88,0.10,100,1018.4,4.4,-1.5,1023.3
2025-02-16T06:00,-2.8,90,0.00,100,1018.5,3.6,-1.4,1023.4
2025-02-16T07:00,-2.7,90,0.00,100,1019.1,4.6,-1.3,1024.0
2025-02-16T08:00,-2.2,87,0.00,72,1019.4,6.7,-1.0,1024.3
2025-02-16T09:00,-1.8,85,0.00,54,1019.8,7.9,-0.6,1024.7
2025-02-16T10:00,-1.6,84,0.00,59,1020.0,9.9,-0.4,1024.9
2025-02-16T11:00,-1.1,81,0.00,100,1020.2,11.2,-0.2,1025.1
2025-02-16T12:00,-1.0,79,0.00,100,1020.1,10.5,-0.1,1025.0
2025-02-16T13:00,-1.1,77,0.00,14,1020.5,9.1,0.1,1025.4
2025-02-16T14:00,-1.2,76,0.00,0,1020.5,6.2,0.1,1025.4
2025-02-16T15:00,-2.5,77,0.00,0,1020.8,4.6,0.2,1025.7
2025-02-16T16:00,-4.3,75,0.00,0,1021.0,3.1,0.1,1025.9
2025-02-16T17:00,-5.7,75,0.00,0,1021.1,3.6,-0.2,1026.1
2025-02-16T18:00,-6.7,73,0.00,0,1021.4,5.4,-0.4,1026.4
2025-02-16T19:00,-7.1,69,0.00,0,1021.9,6.6,-0.8,1026.9
2025-02-16T20:00,-6.4,70,0.00,0,1022.2,8.4,-1.9,1027.2
2025-02-16T21:00,-6.6,77,0.00,0,1022.5,8.8,-2.8,1027.5
2025-02-16T22:00,-7.1,82,0.00,0,1022.6,8.1,-3.4,1027.6
2025-02-16T23:00,-8.0,85,0.00,0,1022.6,6.5,-3.9,1027.6
2025-02-17T00:00,-9.1,87,0.00,0,1022.7,6.1,-4.3,1027.7
2025-02-17T01:00,-10.6,89,0.00,19,1022.6,5.0,-5.6,1027.7
2025-02-17T02:00,-10.4,91,0.00,28,1022.6,3.9,-5.6,1027.7
2025-02-17T03:00,-10.7,92,0.00,0,1022.7,4.2,-5.6,1027.8
2025-02-17T04:00,-11.1,93,0.00,0,1022.8,3.7,-5.7,1027.9
2025-02-17T05:00,-11.7,95,0.00,0,1022.6,2.6,-5.9,1027.7
2025-02-17T06:00,-12.0,95,0.00,0,1022.6,1.8,-6.2,1027.7
2025-02-17T07:00,-11.6,92,0.00,99,1023.1,1.0,-6.1,1028.2
2025-02-17T08:00,-10.2,92,0.00,100,1023.2,0.4,-5.2,1028.3
2025-02-17T09:00,-8.2,90,0.00,91,1023.3,1.8,-3.9,1028.3
2025-02-17T10:00,-6.6,87,0.00,76,1023.2,0.8,-2.3,1028.2
2025-02-17T11:00,-4.6,79,0.00,0,1023.1,0.5,-0.7,1028.1
2025-02-17T12:00,-3.2,72,0.00,0,1023.0,0.8,-0.4,1027.9
2025-02-17T13:00,-2.3,72,0.00,1,1022.9,0.2,-0.1,1027.8
2025-02-17T14:00,-2.1,73,0.00,32,1022.6,0.4,0.0,1027.5
2025-02-17T15:00,-2.8,69,0.00,88,1022.4,0.8,0.0,1027.3
2025-02-17T16:00,-3.6,68,0.00,97,1022.3,0.8,-0.1,1027.2
2025-02-17T17:00,-3.7,69,0.00,51,1022.4,0.7,-0.2,1027.3
2025-02-17T18:00,-4.4,71,0.00,75,1022.6,0.6,-0.4,1027.6
2025-02-17T19:00,-5.7,74,0.00,3,1022.8,1.9,-0.7,1027.8
2025-02-17T20:00,-6.4,76,0.00,0,1022.9,2.9,-1.8,1027.9
2025-02-17T21:00,-7.5,76,0.00,0,1023.1,3.3,-3.0,1028.1
2025-02-17T22:00,-8.1,76,0.00,0,1023.4,4.3,-3.8,1028.4
2025-02-17T23:00,-8.7,76,0.00,0,1023.5,4.7,-4.4,1028.5
2025-02-18T00:00,-9.4,77,0.00,0,1023.9,5.3,-4.8,1028.9
2025-02-18T01:00,-10.8,83,0.00,0,1023.9,4.5,-6.8,1029.0
2025-02-18T02:00,-11.2,84,0.00,0,1024.0,5.0,-6.6,1029.1
2025-02-18T03:00,-11.3,85,0.00,0,1024.1,5.1,-6.5,1029.2
2025-02-18T04:00,-11.3,85,0.00,0,1024.3,4.2,-6.6,1029.4
2025-02-18T05:00,-11.6,86,0.00,0,1024.4,4.0,-6.8,1029.5
2025-02-18T06:00,-11.8,86,0.00,0,1024.6,3.8,-7.1,1029.7
2025-02-18T07:00,-11.6,85,0.00,0,1025.1,4.0,-7.2,1030.2
2025-02-18T08:00,-9.5,79,0.00,0,1025.3,4.8,-6.5,1030.4
2025-02-18T09:00,-6.5,73,0.00,0,1025.7,4.6,-5.1,1030.7
2025-02-18T10:00,-4.1,66,0.00,0,1026.1,4.6,-3.4,1031.1
2025-02-18T11:00,-2.6,62,0.00,0,1026.2,5.1,-1.9,1031.1
2025-02-18T12:00,-1.7,57,0.00,0,1026.2,5.5,-0.7,1031.1
2025-02-18T13:00,-1.7,62,0.00,0,1026.4,7.0,-0.6,1031.3
2025-02-18T14:00,-1.6,63,0.00,2,1026.3,5.1,-0.5,1031.2
2025-02-18T15:00,-2.7,66,0.00,0,1026.2,4.4,-0.5,1031.1
2025-02-18T16:00,-4.4,67,0.00,0,1026.3,4.6,-0.6,1031.3
2025-02-18T17:00,-5.8,70,0.00,0,1026.4,6.0,-1.7,1031.4
2025-02-18T18:00,-6.7,72,0.00,0,1026.5,6.3,-2.9,1031.5
2025-02-18T19:00,-7.1,72,0.00,0,1026.8,6.3,-3.7,1031.8
2025-02-18T20:00,-7.5,73,0.00,0,1027.2,5.5,-4.4,1032.2
2025-02-18T21:00,-8.0,74,0.00,0,1027.5,4.2,-5.0,1032.5
2025-02-18T22:00,-8.5,76,0.00,0,1027.5,3.0,-5.6,1032.6
2025-02-18T23:00,-9.0,77,0.00,0,1027.5,2.1,-6.1,1032.6
2025-02-19T00:00,-9.4,79,0.00,0,1027.8,1.4,-6.6,1032.9
2025-02-19T01:00,-11.0,82,0.00,0,1028.0,1.2,-8.2,1033.1
2025-02-19T02:00,-11.2,85,0.00,0,1027.9,0.9,-8.4,1033.0
2025-02-19T03:00,-11.8,86,0.00,0,1027.5,0.6,-8.6,1032.6
2025-02-19T04:00,-12.6,87,0.00,0,1027.6,2.1,-8.8,1032.7
2025-02-19T05:00,-13.0,87,0.00,0,1027.6,2.5,-9.0,1032.7
2025-02-19T06:00,-13.2,87,0.00,0,1027.8,3.6,-9.2,1032.9
2025-02-19T07:00,-12.4,84,0.00,0,1028.2,4.6,-9.2,1033.3
2025-02-19T08:00,-9.4,77,0.00,0,1028.2,5.3,-8.3,1033.3
2025-02-19T09:00,-6.0,69,0.00,0,1028.3,4.9,-6.6,1033.3
2025-02-19T10:00,-3.4,64,0.00,0,1028.2,4.4,-4.7,1033.2
2025-02-19T11:00,-1.5,60,0.00,0,1028.0,3.4,-2.8,1032.9
2025-02-19T12:00,-0.1,59,0.00,0,1027.7,4.3,-1.3,1032.6
2025-02-19T13:00,-0.1,63,0.00,0,1027.6,4.9,-0.8,1032.5
2025-02-19T14:00,0.2,65,0.00,0,1027.1,6.0,-0.6,1032.0
2025-02-19T15:00,-0.4,68,0.00,0,1026.9,6.9,-0.6,1031.8
2025-02-19T16:00,-1.6,71,0.00,0,1026.8,10.1,-0.9,1031.7
2025-02-19T17:00,-2.9,76,0.00,0,1026.8,12.1,-2.0,1031.7
2025-02-19T18:00,-3.5,77,0.00,0,1027.0,12.8,-2.8,1032.0
2025-02-19T19:00,-3.9,77,0.00,0,1026.9,12.7,-3.4,1031.9
2025-02-19T20:00,-4.4,77,0.00,0,1026.7,12.8,-3.8,1031.7
2025-02-19T21:00,-4.7,78,0.00,0,1027.0,13.0,-4.1,1032.0
2025-02-19T22:00,-5.1,80,0.00,0,1026.8,12.9,-4.4,1031.8
2025-02-19T23:00,-5.3,82,0.00,0,1026.9,13.6,-4.7,1031.9
2025-02-20T00:00,-5.5,83,0.00,0,1026.7,14.2,-4.9,1031.7
2025-02-20T01:00,-5.8,82,0.00,0,1026.2,13.6,-5.1,1031.2
2025-02-20T02:00,-6.1,82,0.00,0,1025.8,13.0,-5.2,1030.8
2025-02-20T03:00,-6.4,81,0.00,0,1025.2,13.7,-5.4,1030.2
2025-02-20T04:00,-6.5,79,0.00,0,1025.0,13.4,-5.6,1030.0
2025-02-20T05:00,-6.8,78,0.00,0,1024.6,13.2,-5.8,1029.6
2025-02-20T06:00,-7.1,78,0.00,0,1024.7,13.2,-6.0,1029.7
2025-02-20T07:00,-6.9,77,0.00,0,1024.7,13.3,-6.0,1029.7
2025-02-20T08:00,-5.9,76,0.00,0,1024.4,13.3,-5.4,1029.4
2025-02-20T09:00,-4.3,73,0.00,0,1024.3,12.4,-4.2,1029.3
2025-02-20T10:00,-2.5,70,0.00,1,1024.2,8.9,-2.7,1029.1
2025-02-20T11:00,-1.0,68,0.00,49,1023.8,9.8,-1.3,1028.7
2025-02-20T12:00,0.3,66,0.00,97,1023.3,9.5,-0.6,1028.2
2025-02-20T13:00,0.8,66,0.00,30,1023.1,11.6,-0.4,1028.0
2025-02-20T14:00,1.3,65,0.00,36,1022.7,11.2,-0.3,1027.5
2025-02-20T15:00,1.0,65,0.00,48,1022.5,11.6,-0.2,1027.4
2025-02-20T16:00,0.0,67,0.00,32,1022.6,12.2,-0.3,1027.5
2025-02-20T17:00,-0.8,69,0.00,88,1022.5,14.2,-0.4,1027.4
2025-02-20T18:00,-1.3,73,0.00,91,1022.6,14.5,-0.6,1027.5
2025-02-20T19:00,-1.8,76,0.00,100,1022.3,13.5,-0.8,1027.2
2025-02-20T20:00,-2.2,78,0.00,59,1022.1,13.5,-1.2,1027.0
2025-02-20T21:00,-2.6,79,0.00,82,1022.0,12.3,-1.7,1026.9
2025-02-20T22:00,-2.3,80,0.00,71,1021.6,11.5,-1.9,1026.5
2025-02-20T23:00,-2.2,82,0.00,100,1021.3,11.9,-2.0,1026.2
2025-02-21T00:00,-1.5,83,0.00,100,1021.0,11.6,-2.0,1025.9
2025-02-21T01:00,-0.2,82,0.00,100,1021.3,9.1,-0.9,1026.2
2025-02-21T02:00,0.8,83,0.00,100,1021.3,9.7,-0.8,1026.1
2025-02-21T03:00,1.3,86,0.00,78,1020.5,10.4,-0.8,1025.3
2025-02-21T04:00,0.9,88,0.00,100,1020.5,9.6,-0.8,1025.3
2025-02-21T05:00,1.6,89,0.00,71,1020.1,10.5,-0.7,1024.9
2025-02-21T06:00,1.0,91,0.00,45,1020.2,8.1,-0.7,1025.0
2025-02-21T07:00,1.4,91,0.00,100,1020.6,9.4,-0.6,1025.4
2025-02-21T08:00,1.9,90,0.00,100,1020.6,8.1,-0.5,1025.4
2025-02-21T09:00,2.4,89,0.00,100,1020.8,7.9,-0.3,1025.6
2025-02-21T10:00,3.2,86,0.00,100,1020.7,7.5,-0.1,1025.5
2025-02-21T11:00,4.1,83,0.00,100,1020.5,6.5,0.1,1025.3
2025-02-21T12:00,4.8,81,0.00,100,1020.1,6.0,0.4,1024.9
2025-02-21T13:00,5.0,81,0.00,68,1020.5,4.6,-0.2,1025.3
2025-02-21T14:00,5.3,80,0.00,100,1020.2,5.7,0.1,1025.0
2025-02-21T15:00,5.3,78,0.00,91,1020.1,7.5,0.3,1024.9
2025-02-21T16:00,4.8,78,0.00,11,1019.8,9.3,0.4,1024.6
2025-02-21T17:00,4.4,81,0.00,0,1019.6,11.4,0.4,1024.4
2025-02-21T18:00,3.9,83,0.00,0,1019.8,12.4,0.4,1024.6
2025-02-21T19:00,3.1,83,0.00,0,1019.7,12.8,0.4,1024.5
2025-02-21T20:00,2.4,85,0.00,0,1019.5,12.1,0.4,1024.3
2025-02-21T21:00,1.9,88,0.00,0,1019.1,11.5,0.3,1023.9
2025-02-21T22:00,1.6,89,0.00,45,1018.7,12.0,0.3,1023.5
2025-02-21T23:00,1.4,88,0.00,57,1018.3,12.3,0.2,1023.1
2025-02-22T00:00,1.2,87,0.00,78,1018.1,13.0,0.2,1022.9
2025-02-22T01:00,1.6,85,0.00,41,1017.8,13.3,0.5,1022.6
2025-02-22T02:00,1.4,84,0.00,42,1017.5,13.3,0.5,1022.3
2025-02-22T03:00,1.1,83,0.00,51,1017.0,13.6,0.4,1021.8
2025-02-22T04:00,0.8,81,0.00,68,1016.7,13.5,0.3,1021.5
2025-02-22T05:00,0.6,79,0.00,43,1016.5,12.8,0.3,1021.3
2025-02-22T06:00,0.3,78,0.00,0,1016.5,12.3,0.2,1021.3
2025-02-22T07:00,0.6,75,0.00,0,1016.8,12.6,0.2,1021.6
2025-02-22T08:00,1.9,73,0.00,5,1016.7,11.0,0.2,1021.5
2025-02-22T09:00,3.4,69,0.00,19,1016.4,11.2,0.4,1021.2
2025-02-22T10:00,5.1,65,0.00,22,1016.3,11.4,0.6,1021.1
2025-02-22T11:00,6.7,61,0.00,55,1016.3,9.7,1.0,1021.0
2025-02-22T12:00,7.9,59,0.00,98,1016.0,10.1,2.7,1020.7
2025-02-22T13:00,9.0,57,0.00,94,1015.6,10.8,3.8,1020.3
2025-02-22T14:00,9.3,58,0.00,100,1015.5,11.1,4.4,1020.2
2025-02-22T15:00,8.8,60,0.00,99,1015.3,11.4,4.4,1020.0
2025-02-22T16:00,7.5,64,0.00,100,1015.4,11.9,3.9,1020.1
2025-02-22T17:00,6.1,67,0.00,100,1015.8,12.9,3.2,1020.5
2025-02-22T18:00,5.2,68,0.00,99,1016.0,13.0,2.6,1020.7
2025-02-22T19:00,4.5,70,0.00,100,1016.0,11.8,2.1,1020.8
2025-02-22T20:00,4.0,72,0.00,100,1016.3,11.6,1.7,1021.1
2025-02-22T21:00,3.5,74,0.00,100,1016.7,10.5,1.4,1021.5
2025-02-22T22:00,3.5,78,0.00,100,1017.0,9.8,1.1,1021.8
2025-02-22T23:00,3.9,81,0.00,100,1017.3,9.1,1.0,1022.1
2025-02-23T00:00,4.1,84,0.00,100,1017.7,8.2,1.0,1022.5
2025-02-23T01:00,4.6,80,0.00,100,1017.8,8.4,1.0,1022.6
2025-02-23T02:00,4.6,82,0.00,100,1018.0,7.4,1.1,1022.8
2025-02-23T03:00,4.5,84,0.00,98,1018.2,8.3,1.1,1023.0
2025-02-23T04:00,4.9,86,0.00,97,1018.7,9.2,1.2,1023.5
2025-02-23T05:00,5.3,89,0.00,99,1019.0,10.5,1.4,1023.8
2025-02-23T06:00,5.2,93,0.00,99,1019.4,12.3,1.6,1024.2
2025-02-23T07:00,5.3,97,0.00,100,1020.4,13.2,1.9,1025.2
2025-02-23T08:00,6.2,98,0.00,100,1021.0,13.4,2.5,1025.8
2025-02-23T09:00,7.2,97,0.00,100,1021.5,12.3,3.2,1026.2
2025-02-23T10:00,7.9,96,0.00,100,1022.0,11.3,3.9,1026.7
2025-02-23T11:00,8.4,95,0.00,100,1022.6,15.5,4.5,1027.3
2025-02-23T12:00,9.1,89,0.00,100,1022.9,14.4,5.1,1027.6
2025-02-23T13:00,10.9,78,0.00,97,1022.8,14.6,7.0,1027.5
2025-02-23T14:00,11.2,75,0.00,96,1022.7,10.6,7.1,1027.4
2025-02-23T15:00,10.9,76,0.00,93,1022.8,7.6,6.9,1027.5
2025-02-23T16:00,9.4,81,0.00,40,1023.0,6.6,6.3,1027.7
2025-02-23T17:00,7.9,84,0.00,46,1023.4,7.3,5.3,1028.1
2025-02-23T18:00,5.8,88,0.00,0,1023.4,5.6,4.2,1028.2
2025-02-23T19:00,4.5,90,0.00,0,1023.4,4.4,3.0,1028.2
2025-02-23T20:00,3.7,92,0.00,0,1023.6,2.4,2.0,1028.4
2025-02-23T21:00,3.4,93,0.00,0,1023.6,0.5,1.0,1028.4
2025-02-23T22:00,2.3,95,0.00,0,1023.6,3.9,0.8,1028.4
2025-02-23T23:00,1.3,95,0.00,1,1023.4,5.5,0.7,1028.3
2025-02-24T00:00,1.2,95,0.00,13,1023.0,6.0,0.6,1027.9
2025-02-24T01:00,1.2,92,0.00,0,1023.0,6.5,-0.3,1027.8
2025-02-24T02:00,1.1,94,0.00,5,1022.4,8.7,-0.4,1027.2
2025-02-24T03:00,0.7,95,0.00,97,1021.9,8.2,-0.4,1026.8
2025-02-24T04:00,0.4,94,0.00,94,1021.5,8.8,-0.4,1026.4
2025-02-24T05:00,0.1,95,0.00,98,1020.9,9.9,-0.4,1025.8
2025-02-24T06:00,0.1,95,0.00,100,1020.7,10.2,-0.4,1025.6
2025-02-24T07:00,0.8,95,0.00,0,1020.7,10.9,-0.3,1025.5
2025-02-24T08:00,2.8,93,0.00,43,1020.3,12.0,-0.2,1025.1
2025-02-24T09:00,4.8,89,0.00,100,1019.6,9.6,0.0,1024.4
2025-02-24T10:00,6.5,87,0.00,100,1019.3,9.5,0.3,1024.0
2025-02-24T11:00,8.5,81,0.00,100,1018.7,9.5,0.6,1023.4
2025-02-24T12:00,10.1,77,0.00,59,1017.8,10.2,2.1,1022.5
2025-02-24T13:00,13.3,67,0.00,55,1016.7,12.1,8.1,1021.3
2025-02-24T14:00,13.6,62,0.00,85,1015.8,12.7,8.5,1020.4
2025-02-24T15:00,13.0,64,0.00,100,1015.2,12.8,8.3,1019.8
2025-02-24T16:00,11.9,66,0.00,100,1014.7,12.4,7.8,1019.3
2025-02-24T17:00,10.7,68,0.00,100,1014.5,12.6,7.1,1019.1
2025-02-24T18:00,10.0,69,0.00,100,1014.1,13.2,6.6,1018.8
2025-02-24T19:00,9.4,74,0.00,100,1013.7,13.0,6.2,1018.4
2025-02-24T20:00,9.0,79,0.00,100,1013.5,12.8,5.9,1018.2
2025-02-24T21:00,8.9,80,0.00,100,1013.1,13.5,5.7,1017.8
2025-02-24T22:00,8.8,79,0.00,100,1012.9,13.2,5.6,1017.6
2025-02-24T23:00,8.2,81,0.00,100,1012.4,12.3,5.5,1017.1
2025-02-25T00:00,7.7,82,0.00,100,1011.9,11.7,5.3,1016.6
2025-02-25T01:00,8.6,83,0.00,100,1011.5,11.8,6.7,1016.2
2025-02-25T02:00,8.1,87,0.40,100,1011.3,10.8,6.4,1016.0
2025-02-25T03:00,7.5,93,0.70,100,1011.0,11.6,6.1,1015.7
2025-02-25T04:00,6.9,97,0.80,100,1010.9,10.5,5.9,1015.6
2025-02-25T05:00,6.7,98,0.80,100,1010.7,9.4,5.8,1015.4
2025-02-25T06:00,6.4,99,0.60,100,1010.6,8.4,5.6,1015.3
2025-02-25T07:00,6.2,99,0.10,100,1011.0,9.0,5.5,1015.7
2025-02-25T08:00,6.8,98,0.10,100,1011.1,8.2,5.6,1015.8
2025-02-25T09:00,8.2,93,0.00,87,1011.0,8.1,6.1,1015.7
2025-02-25T10:00,9.4,91,0.00,100,1010.8,7.3,7.0,1015.5
2025-02-25T11:00,10.2,88,0.00,100,1010.6,6.1,8.0,1015.2
2025-02-25T12:00,10.7,83,0.10,96,1010.3,5.6,8.6,1014.9
2025-02-25T13:00,11.5,78,0.10,27,1009.9,4.1,9.7,1014.5
2025-02-25T14:00,11.5,76,0.20,40,1009.6,4.4,10.0,1014.2
2025-02-25T15:00,11.2,76,0.00,82,1009.5,4.1,9.8,1014.1
2025-02-25T16:00,9.9,85,0.00,88,1009.5,2.9,9.2,1014.1
2025-02-25T17:00,8.0,89,0.10,94,1009.6,4.7,8.0,1014.3
2025-02-25T18:00,7.4,91,0.00,100,1009.6,5.1,7.0,1014.3
2025-02-25T19:00,7.1,91,0.00,100,1009.7,5.6,6.3,1014.4
2025-02-25T20:00,6.7,93,0.00,100,1009.6,7.1,6.0,1014.3
2025-02-25T21:00,5.8,96,0.00,100,1009.3,7.3,5.6,1014.0
2025-02-25T22:00,5.2,99,0.00,100,1009.1,7.1,5.3,1013.8
2025-02-25T23:00,4.6,100,0.00,100,1009.0,8.5,5.1,1013.7
2025-02-26T00:00,4.1,99,0.00,100,1008.8,9.5,4.9,1013.5
2025-02-26T01:00,5.4,98,0.00,100,1008.6,8.8,6.2,1013.3
2025-02-26T02:00,5.1,97,0.00,100,1008.4,7.9,5.8,1013.1
2025-02-26T03:00,4.9,95,0.00,100,1008.2,9.5,5.5,1012.9
2025-02-26T04:00,4.5,95,0.10,100,1008.2,10.3,5.2,1012.9
2025-02-26T05:00,3.9,97,0.20,100,1008.0,10.5,4.9,1012.7
2025-02-26T06:00,3.9,98,0.20,100,1007.8,10.8,4.6,1012.5
2025-02-26T07:00,4.1,98,0.70,100,1007.9,10.1,4.5,1012.6
